_id,link,license,language,licenseConflicts
6480411edf8fd7516c0d1442,https://github.com/microsoft/ActiveMLP,MIT License,Python,22
648067c0df8fd7516c0d14ba,https://github.com/microsoft/qiskit-qir,MIT License,Python,397
6480418cdf8fd7516c0d1446,https://github.com/microsoft/COMPASS,MIT License,Python,37
648068b3df8fd7516c0d14c2,https://github.com/microsoft/FocalNet,MIT License,Python,43
648034b5df8fd7516c0d13a2,https://github.com/microsoft/python-import-mocker,MIT License,Python,3
6480387edf8fd7516c0d13db,https://github.com/microsoft/V8ManagedWrapper,MIT License,C#,100
6480690cdf8fd7516c0d14cb,https://github.com/microsoft/devicescript,MIT License,TypeScript,69
6480372ddf8fd7516c0d13c4,https://github.com/microsoft/ada,MIT License,C++,82
64803f43df8fd7516c0d141a,https://github.com/microsoft/query-builder-for-digital-twins,MIT License,C#,6
648045f7df8fd7516c0d1474,https://github.com/microsoft/planetary-computer-tasks,MIT License,Python,49
64804652df8fd7516c0d1476,https://github.com/microsoft/onnxscript,MIT License,Python,44
64803ea0df8fd7516c0d140a,https://github.com/microsoft/adatest,MIT License,Jupyter Notebook,2
64806411df8fd7516c0d14a3,https://github.com/microsoft/wolfMQTT,GNU General Public License v2.0,C,2
64803893df8fd7516c0d13df,https://github.com/microsoft/durabletask-java,MIT License,Java,30
64803a5edf8fd7516c0d13ee,https://github.com/microsoft/DirectStorage,MIT License,C++,869
648063eedf8fd7516c0d149d,https://github.com/microsoft/component-object-model-sample,MIT License,C++,11
64803818df8fd7516c0d13d7,https://github.com/microsoft/nxs,MIT License,Python,273
64804369df8fd7516c0d1452,https://github.com/microsoft/molecule-generation,MIT License,Python,14
6480444cdf8fd7516c0d1466,https://github.com/microsoft/APSINet,MIT License,C#,26
64803e5edf8fd7516c0d1400,https://github.com/microsoft/dev-tunnels,MIT License,C#,3
648040f3df8fd7516c0d143e,https://github.com/microsoft/azure-rest-api-specs,MIT License,TypeScript,45
648064e9df8fd7516c0d14af,https://github.com/microsoft/kiota-http-dotnet,MIT License,C#,1
64806515df8fd7516c0d14b1,https://github.com/microsoft/PyCodeGPT,MIT License,Python,8
64806d7bdf8fd7516c0d14e7,https://github.com/microsoft/carbon-aware-sdk,MIT License,C#,10
64806e85df8fd7516c0d14e9,https://github.com/microsoft/RegionCLIP,Apache License 2.0,Python,636
64806bfcdf8fd7516c0d14e3,https://github.com/microsoft/gr-azure,GNU General Public License v3.0,Python,564
64806d6bdf8fd7516c0d14e5,https://github.com/microsoft/SwinBERT,MIT License,Python,412
64808e10df8fd7516c0d1547,https://github.com/microsoft/xdp-for-windows,MIT License,C,850
64806f48df8fd7516c0d150d,https://github.com/microsoft/DualOctreeGNN,MIT License,Python,22
64808cb8df8fd7516c0d1543,https://github.com/microsoft/LightAIMD,MIT License,C,24
64809116df8fd7516c0d155f,https://github.com/microsoft/coyote-workshop,MIT License,C#,3
6480a081df8fd7516c0d1594,https://github.com/microsoft/WALNUT,MIT License,Python,7
6480a655df8fd7516c0d15cd,https://github.com/microsoft/assent-app,MIT License,C#,10
64808c3cdf8fd7516c0d153b,https://github.com/microsoft/MLNETExcel,MIT License,C#,2
6480a60ddf8fd7516c0d15c3,https://github.com/microsoft/vscode-wasm,MIT License,TypeScript,19
6480a713df8fd7516c0d15db,https://github.com/microsoft/MR_RetailExperienceWorkshop,MIT License,ShaderLab,10
64808e65df8fd7516c0d1551,https://github.com/microsoft/store-submission,MIT License,JavaScript,172
6480979ddf8fd7516c0d1561,https://github.com/microsoft/azure-sdk-for-js,MIT License,,2
64808ec3df8fd7516c0d1555,https://github.com/microsoft/deepspeed-gpt-neox,Apache License 2.0,Python,3
64808c56df8fd7516c0d153f,https://github.com/microsoft/PowerApps-TestEngine,MIT License,C#,25
64809a96df8fd7516c0d1585,https://github.com/microsoft/ZappysPlayground,MIT License,C#,41
6480988adf8fd7516c0d1567,https://github.com/microsoft/DeepGNN,MIT License,Python,415
6480a76edf8fd7516c0d15e3,https://github.com/microsoft/dtdl-model-generator,MIT License,C#,89
6480996bdf8fd7516c0d1571,https://github.com/microsoft/Exp-HAIC,MIT License,HTML,7
64808bf5df8fd7516c0d152d,https://github.com/microsoft/compositional-generalization-span-level-attention,MIT License,Python,10
6480a616df8fd7516c0d15c5,https://github.com/microsoft/mixedreality.dmx.gatekeeper,MIT License,C#,3
64809b3ddf8fd7516c0d1587,https://github.com/microsoft/HydraLab,MIT License,Java,138
648098addf8fd7516c0d1569,https://github.com/microsoft/automatic-rule-induction,MIT License,Python,13
6480a11edf8fd7516c0d1596,https://github.com/microsoft/Semi-supervised-learning,MIT License,Python,381
6480a5f3df8fd7516c0d15bf,https://github.com/microsoft/mixedreality.dmx.core,MIT License,C#,144
6480aa1adf8fd7516c0d15f0,https://github.com/microsoft/azurestackhubdocsfeeder,MIT License,HTML,2227
6480b263df8fd7516c0d1603,https://github.com/microsoft/FIBER,MIT License,Python,831
6480b295df8fd7516c0d1613,https://github.com/microsoft/sbom-tool,MIT License,C#,5
6480b416df8fd7516c0d163d,https://github.com/microsoft/causica,MIT License,Python,2
6480b3eadf8fd7516c0d1635,https://github.com/microsoft/z3guide,MIT License,JavaScript,28
6480c0cddf8fd7516c0d1684,https://github.com/microsoft/distance-learner,MIT License,Python,30
6480c031df8fd7516c0d167e,https://github.com/microsoft/prompt-engine-py,MIT License,Python,2
6480b2fedf8fd7516c0d1621,https://github.com/microsoft/MoCapAct,MIT License,Python,1
6480aa59df8fd7516c0d15f6,https://github.com/microsoft/VisualStudioMIEnginePictureViewer,MIT License,C#,1
6480b4f9df8fd7516c0d165d,https://github.com/microsoft/BridgeTower,MIT License,Python,17
6480c00bdf8fd7516c0d1676,https://github.com/microsoft/dstoolkit-kg-search,MIT License,SCSS,214
6480c0fddf8fd7516c0d168e,https://github.com/microsoft/foldingdiff,MIT License,Jupyter Notebook,2
6480c1c1df8fd7516c0d1692,https://github.com/microsoft/graphing,MIT License,Python,402
6480c33adf8fd7516c0d16b8,https://github.com/microsoft/CodeT,MIT License,Python,403
6480c1e0df8fd7516c0d169c,https://github.com/microsoft/Flash_University,MIT License,C#,1
6480cc68df8fd7516c0d16fb,https://github.com/microsoft/ics-forensics-tools,MIT License,Python,278
6480cbeadf8fd7516c0d16f5,https://github.com/microsoft/Azure-Threat-Research-Matrix,MIT License,HTML,358
6480c9cbdf8fd7516c0d16e6,https://github.com/microsoft/msstore-cli,MIT License,C#,11
6480d72bdf8fd7516c0d172d,https://github.com/microsoft/azure-health-data-services-toolkit,MIT License,C#,5
6480d7d9df8fd7516c0d174b,https://github.com/microsoft/DGT,MIT License,Python,38
6480f6c4df8fd7516c0d1789,https://github.com/microsoft/farmvibes-ai,MIT License,Jupyter Notebook,2
6480d74adf8fd7516c0d1733,https://github.com/microsoft/quick-authentication-mobile,MIT License,Java,7
64812303df8fd7516c0d17f1,https://github.com/microsoft/Mask-based-Latent-Reconstruction,MIT License,Python,19
648127bbdf8fd7516c0d185e,https://github.com/microsoft/verona-rt,MIT License,C++,89
648121dadf8fd7516c0d17c7,https://github.com/microsoft/kql-query-store,MIT License,Jupyter Notebook,79
6480d8e7df8fd7516c0d1757,https://github.com/microsoft/dstoolkit-route-optimization,MIT License,Python,6
64810043df8fd7516c0d17a6,https://github.com/microsoft/monza,MIT License,C++,2
64812362df8fd7516c0d1807,https://github.com/microsoft/taccl,MIT License,Python,98
648122d8df8fd7516c0d17e9,https://github.com/microsoft/UniSumm,MIT License,Python,7
64812467df8fd7516c0d1833,https://github.com/microsoft/dstoolkit-mlops-databricks,MIT License,Python,44
6481286fdf8fd7516c0d1877,https://github.com/microsoft/ga4gh-tes,MIT License,C#,52
648128a2df8fd7516c0d1887,https://github.com/microsoft/responsible-ai-toolbox-tracker,MIT License,TypeScript,2
64810033df8fd7516c0d17a2,https://github.com/microsoft/molucn,MIT License,Python,1
64812f0fdf8fd7516c0d18ba,https://github.com/microsoft/VRL3,MIT License,Python,22
6480cd19df8fd7516c0d171f,https://github.com/microsoft/kiota-serialization-json-python,MIT License,Python,3
6480cd30df8fd7516c0d1725,https://github.com/microsoft/kiota-serialization-text-python,MIT License,Python,4
6480d759df8fd7516c0d1735,https://github.com/microsoft/vscode-flake8,MIT License,Python,6
6480d7a2df8fd7516c0d1747,https://github.com/microsoft/flink-on-azure,MIT License,Java,2
6480d92fdf8fd7516c0d175f,https://github.com/microsoft/Remote-Lab,MIT License,C#,26
6481282fdf8fd7516c0d186f,https://github.com/microsoft/robustlearn,MIT License,Python,12
648126a3df8fd7516c0d1854,https://github.com/microsoft/NBLyzer,MIT License,Jupyter Notebook,100
6481288ddf8fd7516c0d1881,https://github.com/microsoft/MMLMCalibration,MIT License,Python,1
64812af6df8fd7516c0d18b0,https://github.com/microsoft/CASPR,MIT License,Python,9
6480cd10df8fd7516c0d171d,https://github.com/microsoft/kiota-abstractions-python,MIT License,Python,42
6480d97edf8fd7516c0d1773,https://github.com/microsoft/codal-jacdac,MIT License,C++,2
64812accdf8fd7516c0d18a8,https://github.com/microsoft/VirtualClient,MIT License,C#,41
6480f700df8fd7516c0d178f,https://github.com/microsoft/vscode-figma-icons,MIT License,TypeScript,129
6481221edf8fd7516c0d17d7,https://github.com/microsoft/autorl-research,MIT License,Python,11
64812777df8fd7516c0d185a,https://github.com/microsoft/electionguard-core2,MIT License,C#,108
64812f74df8fd7516c0d18ca,https://github.com/microsoft/digital-content-distribution-toolkit-client,MIT License,Kotlin,130
6480d954df8fd7516c0d1763,https://github.com/microsoft/InclusivenessAnalyzer,MIT License,JavaScript,329
6480f7f3df8fd7516c0d1799,https://github.com/microsoft/LSKV,MIT License,Python,443
64810450df8fd7516c0d17ac,https://github.com/microsoft/dev-tunnels-ssh,MIT License,C#,2
648121f9df8fd7516c0d17d1,https://github.com/microsoft/batch-effects-normalization,MIT License,Jupyter Notebook,8
6481226adf8fd7516c0d17db,https://github.com/microsoft/robotics.pretraining.workshop.icra,MIT License,CSS,5
648123d9df8fd7516c0d1817,https://github.com/microsoft/sarifer,MIT License,C#,4
648125ebdf8fd7516c0d1842,https://github.com/microsoft/pdearena,MIT License,Python,7
64813007df8fd7516c0d18da,https://github.com/microsoft/dfd-sl-ado-extension,MIT License,PowerShell,74
64814e6ddf8fd7516c0d1902,https://github.com/microsoft/syntheseus,MIT License,Jupyter Notebook,2
64812fb3df8fd7516c0d18ce,https://github.com/microsoft/digital-content-distribution-toolkit,MIT License,C#,66
6481304ddf8fd7516c0d18ea,https://github.com/microsoft/binder,MIT License,Python,1
6481507bdf8fd7516c0d192a,https://github.com/microsoft/AzureDeepStreamAccelerator,MIT License,Python,826
64814e50df8fd7516c0d18fc,https://github.com/microsoft/SimXNS,MIT License,Python,556
64814f3adf8fd7516c0d1916,https://github.com/microsoft/X-Decoder,MIT License,Python,30
64814ef6df8fd7516c0d1914,https://github.com/microsoft/Dual-write-automations,MIT License,C#,4
64815275df8fd7516c0d193a,https://github.com/microsoft/i-Code,MIT License,Jupyter Notebook,1114
6481713edf8fd7516c0d194b,https://github.com/microsoft/mysqltoolsservice,MIT License,Python,883
64817162df8fd7516c0d194d,https://github.com/microsoft/ExtreMA,MIT License,Python,16
